StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,discipline,discipline_8_TEXT,Q126,Q126_8_TEXT,position,position_11_TEXT,phd_year,survey_exp_yn,phd_year_timer_First Click,phd_year_timer_Last Click,phd_year_timer_Page Submit,phd_year_timer_Click Count,exp_survey_exp,exp_lab_exp,exp_ml_ai,exp_timer_First Click,exp_timer_Last Click,exp_timer_Page Submit,exp_timer_Click Count,llm_use_1,llm_use_2,ai_positive_effect,techsavvy_timer_First Click,techsavvy_timer_Last Click,techsavvy_timer_Page Submit,techsavvy_timer_Click Count,AI_Intro_timer_First Click,AI_Intro_timer_Last Click,AI_Intro_timer_Page Submit,AI_Intro_timer_Click Count,use_power_analysis_1,use_interventions_1,use_generalizability_1,use_harm_1,use_replication_1,use_combine_1,use_pilots_1,use_hard_to_reach_1,use_mediators_1,use_moderators_1,use_open,use_overall_5,use_timer_First Click,use_timer_Last Click,use_timer_Page Submit,use_timer_Click Count,concern_replacing_5,concern_minority_acc_5,concern_stereotypes_5,concern_black_box_5,concern_proprietary_5,concern_focus_5,concern_false_negati_5,concern_variance_5,concern_misuse_5,concern_timer_First Click,concern_timer_Last Click,concern_timer_Page Submit,concern_timer_Click Count,ai_risk_open,Gender,Gender_3_TEXT,race,polit,anything_else,demos_timer_First Click,demos_timer_Last Click,demos_timer_Page Submit,demos_timer_Click Count,gc,Q_TotalDuration,Q_Language,Q_TerminateFlag,ml
5/14/25 19:26,5/14/25 19:33,100,398,TRUE,5/14/25 19:33,R_5ZHo6CjHI1MoFkU,1,,0,0,,Sociology,,,,"Professor, or equivalent",,1999,No,3.28,28.668,45.674,4,4,5,A great deal of experience7,6.773,11.8,12.987,3,1 time per day,1 time per month or less,Somewhat positive,7.744,31.288,32.462,3,0,0,8.464,0,90,94,51,78,89,2,90,91,68,5,,65,29.072,185.925,185.926,18,54,41,88,93,88,38,40,95,8,10.949,77.795,77.796,10,,Male,,White / Caucasian,2,,2.002,14.934,14.935,4,1,398,EN,,
5/14/25 19:36,5/14/25 19:46,100,634,TRUE,5/14/25 19:46,R_6r1TTP7jjBAHslB,1,,0,0,,Psychology,,Social psychology,,"Associate Professor, or equivalent",,2016,Yes,2.898,140.802,143.072,4,A great deal of experience7,A great deal of experience7,6,4.673,13,28.958,3,Never,1 time per week,Equally positive and negative,44.403,61.18,62.468,3,0,0,6.881,0,56,61,56,20,50,1,62,23,56,1,,71,45.002,267.324,267.325,17,100,67,69,100,37,98,58,91,50,10.769,81.8,81.801,11,,Male,,White / Caucasian,Extremely Liberal,,2.493,10.606,10.607,6,1,634,EN,,
5/14/25 20:19,5/14/25 20:29,100,600,TRUE,5/14/25 20:29,R_1CvJ4OJriQ2uR2i,0.8999999761581421,,0,0,,Psychology,,Social psychology,,"Assistant Professor, or equivalent",,2018,Yes,2.492,26.405,32.001,8,A great deal of experience7,6,No experience at all1,4.91,31.847,33.176,8,Never,Never,Very negative,13.605,34.089,35.352,8,1.734,1.734,8.75,1,0,0,0,0,0,0,0,0,0,0,No,0,9.597,290.621,301.125,31,20,60,75,30,50,70,71,50,85,11.7,127.698,132.202,28,Large energy demand and negative environmental impacts.,Male,,White / Caucasian,Extremely Liberal,,7.357,25.057,25.066,9,1,600,EN,,
5/14/25 20:54,5/14/25 20:59,100,293,TRUE,5/14/25 20:59,R_3gHiceojREYGocp,0.800000012,,0,0,,Political Science,,,,Researcher in industry or non-academic position,,2016,Yes,5.768,22.536,26.314,3,4,No experience at all1,4,3.714,9.995,12.859,3,Never,Never,Very negative,4.751,7.318,8.558,3,0,0,2.073,0,0,0,50,50,0,0,0,0,50,50,,7,18.902,82.854,82.857,14,95,100,100,100,100,100,81,90,100,13.587,111.545,118.004,11,"Atrophy of skill and innovation in more conventional methods of analysis, and dependence on AI models.",Female,,White / Caucasian,Extremely Liberal,,1.63,16.068,16.07,5,1,293,EN,,
5/14/25 21:35,5/14/25 21:40,100,337,TRUE,5/14/25 21:40,R_1cdz6MK7ALSksEh,0.8999999761581421,,0,0,,"Psychology,Other (please specify)",Management,Cognitive psychology,,"Professor, or equivalent",,1994,Yes,5.613,18.878,19.972,4,A great deal of experience7,A great deal of experience7,2,5.782,18.73,19.941,3,1 time per month or less,2-3 times per month,Very positive,9.767,18.673,25.728,3,0,0,10.717,0,70,90,60,61,50,50,85,20,59,60,not sure,90,19.596,136.769,143.091,23,60,80,85,50,85,50,85,85,90,6.895,67.343,69.796,16,not sure,Male,,White / Caucasian,2,no,4.18,11.981,13.986,4,1,337,EN,,
5/14/25 22:19,5/14/25 22:25,100,325,TRUE,5/14/25 22:25,R_7B2w6SRvjkY95Ch,1,,0,0,,Political Science,,,,Postdoctoral fellow or researcher,,2022,Yes,10.162,20.446,21.554,3,A great deal of experience7,A great deal of experience7,3,4.387,9.788,17.66,3,2+ times per day,2-3 times per week,Somewhat positive,4.649,24.865,28.772,3,0,0,7.053,0,40,80,65,50,40,51,90,20,1,50,,77,16.84,155.405,155.408,16,31,60,65,100,100,50,82,30,2,8.387,63.787,63.789,10,,Male,,White / Caucasian,2,,1.612,15.945,15.947,5,1,325,EN,,
5/15/25 0:07,5/15/25 0:13,100,352,TRUE,5/15/25 0:13,R_6EgNDyHuiUDRpC9,0.5,,0,0,,Psychology,,Social psychology,,Graduate student,,,Yes,5.827,29.895,29.897,5,A great deal of experience7,3,2,10.527,15.799,17.329,3,1 time per week,1 time per week,Equally positive and negative,11.293,37.981,38.885,3,0,0,4.745,0,60,60,39,59,76,25,71,58,31,55,,67,4.536,131.789,131.791,39,73,63,50,44,38,50,50,92,40,10.241,71.364,71.365,14,,Female,,,,,5.613,33.881,33.883,14,1,352,EN,,
5/15/25 0:11,5/15/25 0:16,100,321,TRUE,5/15/25 0:16,R_57HddNcdAPNrsN1,1,,0,0,,Sociology,,,,"Assistant Professor, or equivalent",,2016,Yes,2.229,20.185,24.138,6,5,No experience at all1,No experience at all1,8.151,21.156,22.809,4,Never,2-3 times per month,Equally positive and negative,12.956,26.777,30.114,5,0,0,3.039,0,77,66,65,42,68,50,57,32,67,50,,36,38.639,162.01,162.011,14,100,91,95,95,96,89,81,99,90,14.897,57.277,57.278,10,,Female,,White / Caucasian,2,,1.871,8.84,8.841,4,1,321,EN,,
5/15/25 0:11,5/15/25 0:18,100,396,TRUE,5/15/25 0:18,R_2eyiYknD1FOS4Cx,0.6000000238418579,,0,0,,Other (please specify),Communication Studies,,,"Professor, or equivalent",,2003,No,3.018,39.266,40.774,8,2,No experience at all1,No experience at all1,7.024,18.642,23.147,4,1 time per week,2-3 times per week,Equally positive and negative,7.073,19.052,19.945,5,0,0,9.44,0,50,64,26,7,59,23,57,7,7,7,,3,9.155,159.522,159.531,37,95,85,90,91,95,90,70,75,76,10.988,75.44,75.446,23,,Female,,White / Caucasian,2,,1.895,19.737,19.744,7,1,396,EN,,
5/15/25 0:18,5/15/25 0:23,100,297,TRUE,5/15/25 0:23,R_8OiPcgEGgTkNwHD,0.800000012,,0,0,,Economics,,,,"Assistant Professor, or equivalent",,2021,Yes,0.171,9.516,11.021,4,6,6,6,5.482,9.866,10.757,3,2+ times per day,2+ times per day,,3.45,21.615,21.618,5,0,0,7.901,0,87,89,67,66,27,27,89,24,85,87,,90,36.279,167.809,167.812,30,4,47,40,43,62,52,50,72,50,2.844,54.156,54.158,18,,Male,,White / Caucasian,3,,1.489,11.322,11.324,4,1,297,EN,,
5/15/25 0:23,5/15/25 0:27,100,236,TRUE,5/15/25 0:27,R_8dEUR3X4EFjXE8F,1,,0,0,,Psychology,,Social psychology,,Postdoctoral fellow or researcher,,2023,Yes,1.547,11.863,13.172,5,A great deal of experience7,5,3,4.851,11.051,12.143,4,1 time per month or less,1 time per day,Somewhat negative,8.493,18.66,19.633,3,0,0,6.928,0,74,72,52,87,57,49,70,42,35,33,,56,27.642,110.127,110.131,15,98,91,99,85,63,84,85,73,99,4.428,45.944,45.946,12,,Female,,White / Caucasian,2,,3.869,12.57,12.572,4,1,236,EN,,
5/15/25 0:57,5/15/25 1:05,100,509,TRUE,5/15/25 1:05,R_8JpwrvSBEk2zMjL,1,,0,0,,Political Science,,,,"Professor, or equivalent",,2009,Yes,2.048,6.673,7.904,3,A great deal of experience7,3,2,3.233,7.487,8.903,3,2-3 times per month,1 time per day,Equally positive and negative,5.607,15.153,16.237,3,0,0,4.831,0,100,83,73,50,50,1,100,24,28,27,,99,89.317,221.821,221.822,15,26,73,90,25,76,84,26,49,26,2.785,41.144,41.146,11,,Male,,White / Caucasian,3,,2.036,8.256,8.258,5,1,509,EN,,
5/15/25 6:56,5/15/25 7:02,100,373,TRUE,5/15/25 7:02,R_5mfOo6Bn8IQCSJI,1,,0,0,,Other (please specify),Management,,,Graduate student,,2026,Yes,2.791,17.712,19.998,3,A great deal of experience7,5,4,7.491,17.113,18.612,3,1 time per day,2+ times per day,Somewhat positive,14.273,32.89,33.998,4,0,0,7.537,0,19,29,56,39,40,34,51,20,52,37,,26,34.884,132.072,132.074,14,76,50,61,53,44,71,57,84,34,17.288,81.73,97.595,11,Variance is the key issue for me,Male,,White / Caucasian,,,6.426,23.453,23.455,3,1,373,EN,,
5/15/25 7:29,5/15/25 7:36,100,412,TRUE,5/15/25 7:36,R_3duBc0cMMev2Sux,0.8999999761581421,,0,0,,"Psychology,Sociology,Other (please specify)",Organizational behavior,Social psychology,,"Associate Professor, or equivalent",,2007,Yes,4.789,22.746,24.019,5,6,6,4,13.159,17.919,18.737,3,1 time per day,2+ times per day,Very positive,16.472,39.078,39.825,4,0,0,4.89,0,100,100,100,100,100,98,100,50,100,100,,100,29.669,132.055,132.058,19,100,49,52,50,71,31,31,51,27,7.683,91.49,91.492,10,,,,,,,6.747,6.747,6.748,1,1,412,EN,,
5/15/25 7:56,5/15/25 7:58,100,156,TRUE,5/15/25 7:59,R_6F9GpOdowbK2trz,0.800000012,,0,0,,Psychology,,Social psychology,,"Professor, or equivalent",,2012,Yes,1.456,9.443,10.113,4,A great deal of experience7,A great deal of experience7,4,3.717,8.331,9.018,3,Never,Never,Somewhat negative,5.954,10.43,12.451,3,0,0,3.468,0,50,2,1,9,1,1,2,1,1,1,,3,3.486,62.662,62.663,14,50,89,91,51,93,50,22,93,35,4.477,34.418,34.421,10,,Female,,White / Caucasian,2,,1.331,7.707,7.708,4,1,156,EN,,
5/15/25 9:22,5/15/25 9:26,100,240,TRUE,5/15/25 9:26,R_6fP3DilPC0hgyF4,1,,0,0,,Psychology,,Cognitive psychology,,"Professor, or equivalent",,,Yes,2.538,23.61,23.611,6,A great deal of experience7,A great deal of experience7,2,15.064,17.864,18.841,3,,,,8.792,24.176,24.177,2,6.194,6.194,9.205,1,79,78,93,88,97,94,87,81,86,51,,73,8.578,94.716,94.717,16,61,64,75,60,68,57,67,84,94,5.349,37.933,37.934,15,,,,,,,12.256,12.256,12.256,1,1,240,EN,,
5/15/25 10:46,5/15/25 10:52,100,358,TRUE,5/15/25 10:52,R_6g7YfkUnT2g8d1X,1,,0,0,,Psychology,,Social psychology,,"Professor, or equivalent",,2001,Yes,4.513,19.995,21.121,4,A great deal of experience7,A great deal of experience7,5,6.319,16.336,17.793,3,2+ times per day,2+ times per day,Somewhat positive,8.205,30.155,35.297,3,0,0,8.218,0,63,50,30,50,50,32,32,34,50,50,na,17,36.793,127.727,131.344,14,62,56,50,42,56,38,57,65,21,13.527,51.409,54.243,10,na,Male,,Other,3,no,46.556,62.04,67.725,4,1,358,EN,,
5/15/25 10:57,5/15/25 11:03,100,369,TRUE,5/15/25 11:03,R_6OvkMtsyrY44Cs8,0.800000012,,0,20,,"Sociology,Other (please specify)",Demography,,,Retired/emeritus professor,,1978,Yes,7.013,23.825,31.278,4,5,A great deal of experience7,No experience at all1,12.959,18.997,21.006,3,2-3 times per month,2-3 times per month,Very negative,6.572,41.851,45.055,4,0,0,7.709,0,2,1,1,1,1,1,1,1,1,1,No,2,7.616,91.444,93.019,26,80,80,80,90,75,75,60,75,95,9.181,96.832,96.834,23,,Male,,White / Caucasian,2,No,1.902,22.013,23.783,7,1,369,EN,,
5/15/25 11:07,5/15/25 11:10,100,186,TRUE,5/15/25 11:10,R_5GvrYqRhWpOLtIs,1,,0,0,,Psychology,,Social psychology,,"Professor, or equivalent",,1998,Yes,4.732,21.663,22.101,5,A great deal of experience7,A great deal of experience7,No experience at all1,5.263,12.375,13.198,3,Never,Never,Somewhat negative,3.666,13.743,14.787,3,0,0,4.307,0,78,32,21,15,71,49,13,8,33,40,,25,17.434,76.927,76.929,12,98,98,98,99,98,98,99,98,99,4.964,28.502,28.502,10,,Female,,White / Caucasian,2,,1.786,12.905,12.907,5,1,186,EN,,
5/15/25 11:19,5/15/25 11:36,100,996,TRUE,5/15/25 11:36,R_5CVTMAnxbrH3g3v,0.8999999761581421,,0,0,,Other (please specify),Hoover Institution/Education,,,Researcher in industry or non-academic position,,2000,Yes,9.217,22.127,23.28,3,6,2,2,5.851,15.072,15.957,3,1 time per month or less,1 time per week,Equally positive and negative,10.16,637.545,638.288,4,0,0,11.677,0,25,69,51,64,67,81,65,9,32,8,,50,24.605,163.264,163.269,21,80,84,83,81,95,68,50,52,81,7.831,91.547,91.549,14,,Male,,White / Caucasian,4,,3.888,13.614,13.615,4,1,996,EN,,
5/15/25 12:13,5/15/25 12:34,100,1218,TRUE,5/15/25 12:34,R_3PirBEmcT3ZWqof,0.8999999761581421,,0,0,,Political Science,,,,"Professor, or equivalent",,2005,Yes,3.438,12.765,16.401,5,A great deal of experience7,5,5,4.461,39.526,41.115,10,2-3 times per week,Never,Very negative,6.646,111.314,111.886,8,0,0,8.077,0,94,76,27,74,83,10,89,25,79,75,,79,0.927,112.087,112.099,43,100,98,100,100,100,86,96,85,83,18.479,55.943,55.952,19,,Male,,White / Caucasian,2,,2.207,13.408,13.415,9,1,1218,EN,,
5/15/25 14:25,5/15/25 14:29,100,239,TRUE,5/15/25 14:29,R_5GvNxPtaS5zgas6,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2016,Yes,3.659,12.958,14.502,3,6,6,2,7.271,13.044,15.27,3,2-3 times per week,Never,Very positive,6.111,15.153,15.893,3,0,0,6.329,0,81,81,10,19,11,26,81,11,50,50,No,63,19.644,108.016,110.035,13,8,93,93,74,99,28,18,90,19,6.677,47.615,49.317,11,NA,Male,,White / Caucasian,3,,3.291,12.346,12.347,4,1,239,EN,,
5/15/25 23:02,5/15/25 23:08,100,349,TRUE,5/15/25 23:08,R_46gOQ2dX5cCoxlJ,1,,0,0,,Other (please specify),Communication,,,"Assistant Professor, or equivalent",,2020,Yes,3.851,15.04,16.432,6,A great deal of experience7,2,A great deal of experience7,4.229,17.233,20.657,4,2+ times per day,2+ times per day,Equally positive and negative,7.803,20.276,20.935,7,3,3,4.184,1,79,70,50,75,21,50,34,9,10,23,,50,45.726,144.144,144.144,18,89,86,83,90,85,100,80,84,84,2.454,70.123,70.125,11,,Male,,White / Caucasian,2,,5.266,32.991,32.992,8,1,349,EN,,
5/16/25 3:10,5/16/25 3:21,100,645,TRUE,5/16/25 3:21,R_8EaUsBXX0p1JdHP,1,,0,0,,Psychology,,Social psychology,,"Associate Professor, or equivalent",,2013,Yes,1.567,31.892,33.071,4,A great deal of experience7,A great deal of experience7,3,4.272,8.918,10.961,3,2+ times per day,2+ times per day,Somewhat positive,8.226,21.681,22.339,4,0,0,12.892,0,100,100,60,100,64,50,100,50,75,62,No additional uses come to mind. ,70,4.699,128.653,129.475,26,50,81,95,78,72,20,50,50,88,3.688,198.602,207.5,35,"I worry AI models are trained on data from everything up to the present, but as society evolves, and people's attitudes change, that AI models will do a worse job of predicting actual humans. So I'd want that these models are constantly being updated (think every 6 months to a year) to be current with actual humans. I say this because I often study issues that are rapidly evolving (political and moral beliefs, intergroup attitudes) so this is more of a concern for my work. ",Female,,White / Caucasian,2,"You should consider two Likert scales in the beginning that allow people to be high on AI leading to good and bad outcomes. I selected somewhat positive, but a truer reflection of my attitude is that I think AI will lead to a lot of positive outcomes AND a lot of negative outcomes.",2.05,210.099,211.388,47,1,645,EN,,
5/16/25 2:50,5/16/25 4:07,100,4600,TRUE,5/16/25 4:07,R_22o6ubpA1ZRgJc6,1,,0,0,,Political Science,,,,"Professor, or equivalent",,2006,Yes,3.734,17.979,19.33,4,A great deal of experience7,3,3,4.754,17.787,18.701,5,2-3 times per week,2-3 times per week,Somewhat positive,8.358,48.984,50.463,8,0.176,0.176,7.347,1,85,66,50,10,56,5,20,25,2,26,,95,8.691,256.621,256.63,34,100,50,75,90,50,76,60,80,67,68.715,146.454,146.463,25,,Male,,White / Caucasian,2,,1.229,18.086,18.094,8,1,4600,EN,,
5/16/25 10:39,5/16/25 10:46,100,437,TRUE,5/16/25 10:46,R_6qJ9XoVIQunPeKq,0.800000012,,0,0,,Sociology,,,,"Assistant Professor, or equivalent",,2022,Yes,5.671,33.872,39.666,3,4,2,4,17.107,22.969,24.151,3,1 time per month or less,2-3 times per month,Equally positive and negative,15.372,61.021,62.192,3,0,0,8.76,0,50,90,50,80,80,50,50,80,75,75,,75,24.811,163.076,163.077,36,95,80,75,75,55,85,90,70,60,11.726,93.034,93.036,28,,Male,,White / Caucasian,2,,3.565,26.682,26.683,4,1,437,EN,,
