StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,discipline,discipline_8_TEXT,Q126,Q126_8_TEXT,position,position_11_TEXT,phd_year,survey_exp_yn,phd_year_timer_First Click,phd_year_timer_Last Click,phd_year_timer_Page Submit,phd_year_timer_Click Count,exp_survey_exp,exp_lab_exp,exp_ml_ai,exp_timer_First Click,exp_timer_Last Click,exp_timer_Page Submit,exp_timer_Click Count,llm_use_1,llm_use_2,ai_positive_effect,techsavvy_timer_First Click,techsavvy_timer_Last Click,techsavvy_timer_Page Submit,techsavvy_timer_Click Count,AI_Intro_timer_First Click,AI_Intro_timer_Last Click,AI_Intro_timer_Page Submit,AI_Intro_timer_Click Count,use_power_analysis_1,use_interventions_1,use_generalizability_1,use_harm_1,use_replication_1,use_combine_1,use_pilots_1,use_hard_to_reach_1,use_mediators_1,use_moderators_1,use_open,use_overall_5,use_timer_First Click,use_timer_Last Click,use_timer_Page Submit,use_timer_Click Count,concern_replacing_5,concern_minority_acc_5,concern_stereotypes_5,concern_black_box_5,concern_proprietary_5,concern_focus_5,concern_false_negati_5,concern_variance_5,concern_misuse_5,concern_timer_First Click,concern_timer_Last Click,concern_timer_Page Submit,concern_timer_Click Count,ai_risk_open,Gender,Gender_3_TEXT,race,polit,anything_else,demos_timer_First Click,demos_timer_Last Click,demos_timer_Page Submit,demos_timer_Click Count,gc,Q_TotalDuration,Q_Language,Q_TerminateFlag,ml
5/16/25 6:01,5/16/25 6:04,100,169,TRUE,5/16/25 6:04,R_2TTJrGzrBc8N7WN,1,,0,0,,Economics,,,,Postdoctoral fellow or researcher,,2021,Yes,1.4,13.501,15.573,3,A great deal of experience7,A great deal of experience7,3,3.669,7.803,8.606,3,2+ times per day,2+ times per day,Equally positive and negative,3.434,13.75,14.622,3,0,0,4.308,0,30,22,27,27,29,29,25,29,23,22,,28,13.451,63.099,63.1,20,97,68,90,93,91,92,92,95,98,3.2,38.583,38.584,15,,Female,,White / Caucasian,3,,1.858,9.675,9.675,4,1,169,EN,,
5/16/25 6:02,5/16/25 6:12,100,585,TRUE,5/16/25 6:12,R_95B1SxVTjBeftV2,1,,0,0,,Psychology,,Cognitive psychology,,"Assistant Professor, or equivalent",,2020,Yes,5.639,33.816,34.695,12,A great deal of experience7,5,No experience at all1,5.31,16.501,18.4,4,2-3 times per month,Never,Somewhat positive,10.416,45.668,46.402,12,12.028,12.028,12.992,1,12,93,93,76,25,4,100,3,23,26,,75,7.735,186.415,186.415,59,100,100,100,100,100,87,74,85,54,9.765,135.4,135.4,51,,Female,,,,,6.489,28.512,28.512,9,1,585,EN,,
5/16/25 4:40,5/16/25 6:27,100,6409,TRUE,5/16/25 6:27,R_8ONDu7sWW3ATolK,1,,0,0,,Other (please specify),Management,,,"Professor, or equivalent",,2012,No,2.579,8.634,13.433,3,4,No experience at all1,No experience at all1,7.072,17.65,19.256,5,1 time per month or less,1 time per day,Somewhat negative,11.071,20.397,21.771,3,0,0,1.503,0,94,59,56,65,31,65,59,95,31,43,"Having AI scanning a paper (e.g. observations, r-squared, p-values) and giving it a replicability label",84,10.327,116.14,118.988,20,96,99,97,95,49,75,99,91,49,5.048,75.721,94.896,22,the risk of stopping thinking carefully about experiments because of AI,Male,,Asian / Asian-American,3,,2.068,28.184,28.186,10,1,6409,EN,,
5/16/25 6:45,5/16/25 6:49,100,230,TRUE,5/16/25 6:49,R_5CaAeEJTPl1aMyR,0,,0,0,,Other (please specify),Business/Marketing,,,"Assistant Professor, or equivalent",,2018,Yes,1.812,7.909,9.816,4,A great deal of experience7,A great deal of experience7,2,5.884,8.756,10.801,3,2-3 times per month,2+ times per day,Somewhat positive,5.716,17.232,19.444,5,0,0,6.555,0,25,50,25,10,50,10,25,10,75,25,,40,4.272,101.028,101.032,18,75,75,50,75,50,75,90,90,20,4.359,51.889,51.893,10,,Male,,White / Caucasian,6,,1.373,11.097,11.1,5,1,230,EN,,
5/16/25 6:48,5/16/25 6:52,100,237,TRUE,5/16/25 6:52,R_3c2h5ug4Ir2S1qS,1,,0,0,,Other (please specify),Marketing - Consumer Behavior,,,Graduate student,,2026,Yes,1.818,8.538,9.262,3,5,A great deal of experience7,No experience at all1,4.272,12.29,13.145,4,2+ times per day,2+ times per day,Somewhat positive,5.756,12.238,13.012,3,0,0,3.543,0,51,99,99,49,86,95,98,99,99,100,,99,13.574,96.334,96.335,16,75,77,75,50,50,13,32,34,49,15.846,70.208,70.209,11,,Female,,White / Caucasian,3,,2.76,10.862,10.863,7,1,237,EN,,
5/16/25 6:35,5/16/25 6:57,100,1310,TRUE,5/16/25 6:57,R_8lWT93isM3Viazz,1,,0,0,,Other (please specify),Law,,,Graduate student,,N/A,No,30.445,76.219,78.271,4,No experience at all1,No experience at all1,5,11.743,46.063,60.153,3,2+ times per day,2-3 times per week,Very positive,16.048,44.467,49.836,3,0,0,16.512,0,100,85,85,100,90,90,85,100,85,85,To predict the impartiality and other biases of judge(s) and jurors in criminal cases,100,57.166,520.215,521.594,47,100,85,100,100,100,75,100,100,100,39.451,365.474,366.776,22,Lack of emotion and feelings in decision-making processes analyzed by AI,Male,,White / Caucasian,2,,12.619,46.142,46.144,7,1,1310,EN,,
5/16/25 6:55,5/16/25 7:02,100,414,TRUE,5/16/25 7:02,R_6TLQpt4bXtfRB2P,0.6000000238418579,,0,0,,"Psychology,Other (please specify)",Business,Social psychology,,Graduate student,,2029,Yes,2.6,43.062,44.038,11,A great deal of experience7,5,No experience at all1,4.497,18.554,20.033,4,2+ times per day,1 time per day,Very negative,9.201,18.366,23.947,6,0,0,3.824,0,0,7,0,75,0,0,57,0,14,0,,0,9.111,123.981,123.991,35,100,100,0,100,100,74,16,0,0,12.255,101.287,101.298,28,,Male,,Other,6,,1.59,25.544,25.551,13,1,414,EN,,
5/16/25 6:53,5/16/25 7:02,100,559,TRUE,5/16/25 7:02,R_3WTLNhREkl76xEK,0.800000012,,0,0,,Psychology,,,,,,,,9.162,9.162,9.163,1,,,,58.121,58.121,58.122,1,,,,147.367,147.367,147.368,1,0,0,3.323,0,,,,,,,,,,,,,7.237,57.943,57.944,6,,,,,,,,,,3.643,149.601,149.602,9,,,,,,,7.572,7.572,7.573,1,1,559,EN,,
5/16/25 7:11,5/16/25 7:16,100,302,TRUE,5/16/25 7:16,R_1YVtzTmU0Z4K1JW,1,,0,0,,Economics,,,,"Professor, or equivalent",,2000,Yes,3.54,18.848,26.258,3,3,A great deal of experience7,No experience at all1,14.153,23.405,25.395,3,1 time per week,2-3 times per week,Somewhat positive,15.642,23.912,25.005,3,0,0,5.445,0,100,100,100,100,26,19,100,100,100,100,,100,28.514,104.773,104.776,13,100,26,76,28,50,17,22,70,9,13.513,71.886,71.889,10,,,,,4,,13.194,16.253,16.255,2,1,302,EN,,
5/16/25 7:06,5/16/25 7:17,100,671,TRUE,5/16/25 7:17,R_2cG3GfpjfLWshln,0.8999999761581421,,0,0,,"Economics,Other (please specify)",Management,,,Pre-doctoral student/researcher,,2028,No,2.588,55.04,57.628,12,No experience at all1,3,No experience at all1,1.645,18.93,20.133,12,Never,Never,Somewhat negative,8.224,23.523,25.177,9,5.211,5.211,6.692,1,74,73,74,74,76,75,74,75,75,76,"So far, I can think of nothing. I would use all of the above, if they are as stated above “rigorously validated”",73,1.587,191.764,192.343,53,21,100,100,100,100,64,5,86,51,3.253,219.981,295.222,45,"High CO2 emissions, where does the training data come from (transparency as well as circumvention of copyrights), dependency on large firms like Meta, Google or OpenAI",Female,,White / Caucasian,Extremely Liberal,,1.699,40.119,40.127,12,1,671,EN,,
5/16/25 7:20,5/16/25 7:25,100,299,TRUE,5/16/25 7:25,R_83fqSR3AQ7YRnUM,0.6000000238418579,,0,0,,Other (please specify),Business School,,,"Assistant Professor, or equivalent",,2019,Yes,2.255,11.613,12.803,3,6,6,5,4.302,11.592,12.277,5,2+ times per day,2+ times per day,Somewhat positive,5.895,12.836,14.204,3,0,0,21.154,0,100,75,60,55,75,70,75,90,100,100,,90,15.926,103.791,103.798,18,10,40,60,15,50,15,20,20,25,8.088,74.476,96.574,16,"We may forget how to do research ourselves (if you don´t use it, you loose it)",Male,,White / Caucasian,Extremely Liberal,,2.535,11.079,11.082,6,1,299,EN,,
5/16/25 7:20,5/16/25 7:29,100,523,TRUE,5/16/25 7:29,R_7OiAhcSJoQTQ4xA,1,,0,0,,Psychology,,Developmental psychology,,"Associate Professor, or equivalent",,NA,Yes,2.94,19.454,25.247,4,A great deal of experience7,5,No experience at all1,6.435,22.818,25.44,4,2+ times per day,2+ times per day,Somewhat positive,15.439,25.705,27.13,3,0,0,3.857,0,8,5,7,26,51,2,62,26,28,8,,75,10.923,224.391,224.393,16,63,80,77,63,49,66,73,80,50,7.593,170.258,177.608,15,"Most of my responses are predicated on an uncertainty about how accurately AI models can make these predictions. If there ended up being a body of well-executed studies showing that they really are accurate across a lot of different types of studies, that would increase my willingness to use them for this sort of thing.",Female,,White / Caucasian,3,,2.27,13.02,13.022,4,1,523,EN,,
5/16/25 7:29,5/16/25 7:34,100,301,TRUE,5/16/25 7:34,R_1Y8Joo7UNGnVULV,0.8999999761581421,,0,0,,Psychology,,Social psychology,,Graduate student,,2026,Yes,1.071,15.632,17.843,10,5,3,2,2.327,14.029,14.972,9,2-3 times per week,1 time per week,Somewhat negative,17.69,32.815,33.482,7,0,0,6.978,0,68,87,100,95,90,42,38,83,91,77,,89,17.416,112.797,112.81,49,93,82,98,51,25,83,88,81,93,4.262,56.889,56.899,30,,Female,,Black / African-American,5,,1.323,14.486,14.495,13,1,301,EN,,
5/16/25 7:23,5/16/25 7:34,100,700,TRUE,5/16/25 7:34,R_17D0qiYRz6h6u6O,1,,0,0,,"Psychology,Other (please specify)",Marketing,Social psychology,,"Associate Professor, or equivalent",,2017,Yes,2.698,17.693,18.945,5,A great deal of experience7,5,No experience at all1,3.717,8.703,9.531,4,2-3 times per week,2-3 times per week,Equally positive and negative,12.587,35.119,37.024,4,4.071,4.407,6.032,2,74,50,10,49,14,0,74,9,90,63,,95,3.071,169.338,169.34,35,100,10,50,25,100,25,10,100,50,3.526,172.623,201.361,18,"AI models change so rapidly that I worry anything written about or using AI is not reproducible.  Additionally, my understanding currently of AI generated data is that it is lower variability but higher bias, so I do not think it is very helpful for testing generalizability.  It seems like it would overestimate it (intuitively).  ",Female,,White / Caucasian,2,"Very cool survey!  When we discuss this in lab meetings, it seems like there's a lot of variability on people's views (and optimism) on the idea of using AI to supplement or replace human data.  Often we simulate experiments in our minds before running them (does my gut say this will work?) and I wouldn't be surprised if we use AI in that way too in the future.  ",2.963,181.996,217.541,20,1,700,EN,,
5/16/25 7:29,5/16/25 7:34,100,338,TRUE,5/16/25 7:34,R_2EgTm8TQOvgwxbI,1,,0,0,,"Psychology,Economics",,Social psychology,,"Assistant Professor, or equivalent",,N/A,Yes,5.342,30.982,32.696,4,5,A great deal of experience7,No experience at all1,14.619,20.33,21.448,3,1 time per week,1 time per week,Somewhat positive,8.601,23.485,24.13,4,0,0,9.099,0,30,19,10,0,4,0,3,48,15,15,,5,31.266,137.325,137.33,21,96,28,90,72,80,71,90,94,65,17.403,78.605,78.607,16,,Female,,White / Caucasian,2,,2.228,17.172,17.173,6,1,338,EN,,
5/16/25 7:12,5/16/25 7:35,100,1378,TRUE,5/16/25 7:35,R_1fyfGG3qWwLatAp,0.8999999761581421,,0,0,,Psychology,,Cognitive psychology,,Graduate student,,"5th year, expected 2026",No,5.223,57.877,59.196,8,4,A great deal of experience7,No experience at all1,6.1,22.963,24.826,12,1 time per week,Never,Somewhat negative,9.982,27.494,28.107,9,0,0,5.804,0,100,100,10,0,60,0,0,0,50,50,"Checking the reliability of new surveys or scales prior to piloting/validating with human subjects, eg identifying questions that might be confusing or repetitive",75,4.544,328.881,330.143,47,100,100,100,100,100,100,30,100,10,2.965,73.118,76.351,25,"“Accurate prediction of study results” is kind of an oxymoron to me. In order to know whether results are “accurate” we would need to validate it against real behavior, otherwise it becomes a self fulfilling vicious cycle of make-believe. I think that using AI generated/simulated results to *directly* address a research question (or replacing human subjects in one’s studies) renders the study epistemically invalid.",Female,,Asian / Asian-American,Extremely Liberal,,9.366,55.867,55.875,8,1,1378,EN,,
