StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,discipline,discipline_8_TEXT,Q126,Q126_8_TEXT,position,position_11_TEXT,phd_year,survey_exp_yn,phd_year_timer_First Click,phd_year_timer_Last Click,phd_year_timer_Page Submit,phd_year_timer_Click Count,exp_survey_exp,exp_lab_exp,exp_ml_ai,exp_timer_First Click,exp_timer_Last Click,exp_timer_Page Submit,exp_timer_Click Count,llm_use_1,llm_use_2,ai_positive_effect,techsavvy_timer_First Click,techsavvy_timer_Last Click,techsavvy_timer_Page Submit,techsavvy_timer_Click Count,AI_Intro_timer_First Click,AI_Intro_timer_Last Click,AI_Intro_timer_Page Submit,AI_Intro_timer_Click Count,use_power_analysis_1,use_interventions_1,use_generalizability_1,use_harm_1,use_replication_1,use_combine_1,use_pilots_1,use_hard_to_reach_1,use_mediators_1,use_moderators_1,use_open,use_overall_5,use_timer_First Click,use_timer_Last Click,use_timer_Page Submit,use_timer_Click Count,concern_replacing_5,concern_minority_acc_5,concern_stereotypes_5,concern_black_box_5,concern_proprietary_5,concern_focus_5,concern_false_negati_5,concern_variance_5,concern_misuse_5,concern_timer_First Click,concern_timer_Last Click,concern_timer_Page Submit,concern_timer_Click Count,ai_risk_open,Gender,Gender_3_TEXT,race,polit,anything_else,demos_timer_First Click,demos_timer_Last Click,demos_timer_Page Submit,demos_timer_Click Count,gc,Q_TotalDuration,Q_Language,Q_TerminateFlag,ml
5/9/25 3:21,5/9/25 3:28,100,396,TRUE,5/9/25 3:28,R_8fpDd5OKpmMFOIE,0.8999999761581421,,0,5,,Sociology,,,,"Assistant Professor, or equivalent",,2019,Yes,1.649,12.181,13.16,4,6,No experience at all1,4,6.771,11.027,11.949,3,1 time per day,1 time per week,Equally positive and negative,5.519,13.074,13.835,5,0,0,7.26,0,89,77,15,39,81,5,47,14,39,20,,59,13.239,77.512,77.514,22,92,67,96,82,35,95,83,75,52,16.668,49.151,49.153,13,,Male,,White / Caucasian,3,"This surevy seems very geared towards the United States, at leats these demographic groups. The race categories as well as the political ""Liberal""-category makes sense in the US, but less so in many other contexts (including several European countries). E.g., a political left-right-scale is used in global surveys and is probably understood in diverse societies.  
I wonder whether this is a deliberate choice of the researchers of just an example of (possibly unconcious) US-centrism. ",2.101,201.625,212.236,12,1,396,EN,,
5/9/25 3:49,5/9/25 3:53,100,263,TRUE,5/9/25 3:53,R_1VmwR7NtOlpe7gi,1,,0,0,,Political Science,,,,"Professor, or equivalent",,2005,Yes,4.3,22.215,24.044,9,A great deal of experience7,4,2,4.642,21.436,22.865,4,2-3 times per month,2-3 times per month,Equally positive and negative,12.583,22.618,24.415,5,0,0,4.78,0,74,68,48,50,21,30,51,51,50,62,,53,1.34,99.888,99.896,30,67,28,31,49,32,32,30,30,51,4.94,56.78,56.788,26,,Male,,,2,,1.709,16.654,16.66,12,1,263,EN,,
5/9/25 3:58,5/9/25 4:00,100,156,TRUE,5/9/25 4:00,R_6zU6f00T3S8kpsQ,1,,0,5,,Political Science,,,,"Professor, or equivalent",,2008,Yes,2.424,15.177,15.701,6,A great deal of experience7,A great deal of experience7,3,1.934,9.069,9.815,7,1 time per month or less,2-3 times per month,Somewhat positive,6.15,14.472,14.918,4,0,0,6.131,0,85,96,63,91,88,80,89,84,96,53,No,86,2.195,39.937,42.124,33,37,17,19,90,98,66,71,97,55,1.97,41.872,43.363,24, ,Male,,White / Caucasian,4,,1.463,11.787,11.794,9,1,156,EN,,
5/9/25 4:07,5/9/25 4:12,100,327,TRUE,5/9/25 4:12,R_1E61rBnbq4fTxGK,1,,0,0,,Political Science,,,,"Assistant Professor, or equivalent",,Na,Yes,1.623,21.039,23.083,7,5,5,5,8.454,16.191,17.995,4,2+ times per day,2-3 times per week,Somewhat positive,7.407,19.151,20.775,6,0,0,6.281,0,60,60,25,10,15,6,74,6,52,55,,52,14.657,147.589,147.596,50,99,79,92,90,97,92,91,51,26,24.038,70.296,70.301,23,,Male,,White / Caucasian,3,,1.367,18.119,18.124,14,1,327,EN,,
5/9/25 4:17,5/9/25 4:19,100,173,TRUE,5/9/25 4:19,R_3KosuxMhhguNlrc,1,,0,0,,Political Science,,,,"Professor, or equivalent",,2005,Yes,1.614,13.395,16.076,7,A great deal of experience7,5,3,1.549,11.369,13.199,5,1 time per month or less,2-3 times per month,Somewhat positive,5.65,13.622,14.3,6,0,0,1.493,0,72,51,20,73,51,2,32,4,77,79,,82,1.09,73.097,73.108,29,72,63,91,87,98,61,22,71,84,2.192,34.875,34.882,19,,Male,,White / Caucasian,4,,1.959,9.099,9.105,7,1,173,EN,,
5/9/25 4:24,5/9/25 4:32,100,499,TRUE,5/9/25 4:32,R_5svwA1X0YtN0H07,0.8999999761581421,,0,0,,"Psychology,Other (please specify)",Information Systems,,,"Associate Professor, or equivalent",,2003,Yes,4.904,30.648,32.612,6,A great deal of experience7,A great deal of experience7,3,5.904,9.841,10.872,3,2-3 times per week,2-3 times per month,Somewhat positive,9.641,17.622,20.346,3,0,0,7.675,0,85,76,51,50,71,49,74,81,50,70,"I am still working towards developing a clear idea of how LLMs work (under the hood). Once we (scholars) have a better understanding of this, I could see AI models as exceptionally useful for behavioural science. Right now, I am on the fence regarding their usefulness.",62,7.125,155.143,192.767,14,72,99,95,100,68,78,95,51,95,4.583,96.173,114.744,13,"I think they could be easily used to develop highly effective mis/disinformation campaigns that microtarget people to alter their attitudes, beliefs, and behavior.",Female,,White / Caucasian,2,,2.453,23.917,23.92,5,1,499,EN,,
5/9/25 4:33,5/9/25 4:38,100,305,TRUE,5/9/25 4:38,R_5ijXcPduUb9f9wA,0.8999999761581421,,0,0,,Psychology,,,,Postdoctoral fellow or researcher,,2025,Yes,1.575,14.276,14.299,7,A great deal of experience7,3,No experience at all1,4.331,17.403,18.101,6,2-3 times per month,1 time per day,Somewhat positive,10.371,20.419,21.3,7,0,0,12.536,0,100,72,25,44,50,0,52,33,11,49,,52,3.53,127.911,127.921,47,24,92,82,53,49,50,21,85,20,10.122,73.837,73.844,32,,Female,,White / Caucasian,2,,1.478,21.355,21.361,12,1,305,EN,,
5/9/25 4:34,5/9/25 4:42,100,464,TRUE,5/9/25 4:42,R_5s1GQV8RqZuCP45,1,,0,0,,Sociology,,,,"Associate Professor, or equivalent",,2013,Yes,2.158,17.868,27.981,6,5,2,No experience at all1,9.591,25.181,28.089,7,Never,Never,Very negative,5.718,18.964,19.975,6,0,0,6.628,0,25,5,15,5,5,10,5,0,10,10,No.,10,11.519,158.054,158.936,30,95,90,80,80,50,80,85,90,95,5.641,90.587,167.268,25,The expansion of the use of AI may decrease incentives for researchers to develop their own analytical skills and research ideas.,Male,,White / Caucasian,Extremely Liberal,No. Thank you for allowing me to participate.,4.432,37.063,38.823,9,1,464,EN,,
5/9/25 5:18,5/9/25 5:22,100,233,TRUE,5/9/25 5:22,R_6BvrpRtB6i7ghLX,0.8999999761581421,,0,0,,Political Science,,,,"Professor, or equivalent",,2000,Yes,1.826,15.007,16.113,9,A great deal of experience7,2,No experience at all1,5.574,21.642,23.388,7,Never,Never,Very negative,5.389,22.038,22.791,7,0,0,9.279,0,1,1,1,1,1,1,1,1,1,1,No,1,1.505,82.368,83.891,43,100,100,100,100,100,100,100,100,100,5.695,48.546,48.553,25,,Female,,White / Caucasian,2,,1.978,12.256,12.262,9,1,233,EN,,
5/9/25 5:27,5/9/25 5:30,100,221,TRUE,5/9/25 5:30,R_7gHUgOF9nahulO1,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2010,Yes,1.449,13.133,14.383,9,A great deal of experience7,5,A great deal of experience7,3.5,9.469,10.137,4,2-3 times per month,Never,Very negative,5.514,11.808,12.641,5,0,0,4.201,0,2,2,2,2,2,2,2,2,2,2,None,2,8.245,70.791,71.718,34,51,100,97,73,71,37,17,100,75,4.259,36.523,84.043,22,"AI pulls data from existing, biased research that centers the experiences of white college aged samples from the US ",Female,,White / Caucasian,2,,1.696,9.298,9.307,7,1,221,EN,,
5/9/25 5:34,5/9/25 5:41,100,403,TRUE,5/9/25 5:41,R_1jMUFAolFwT4bKS,1,,0,0,,Political Science,,,,"Professor, or equivalent",,1997,Yes,3.903,21.206,22.427,4,A great deal of experience7,2,No experience at all1,6.461,14.849,16.007,3,Never,2-3 times per month,Somewhat negative,9.529,46.275,47.954,4,0,0,13.136,0,18,60,19,1,1,13,20,9,10,41,"No, but I can think of applications of formulating treatment content.",15,23.337,169.439,172.237,16,94,51,55,51,77,44,52,79,24,8.217,77.445,79.773,14,NA,Male,,White / Caucasian,2,,2.537,12.421,12.422,4,1,403,EN,,
5/9/25 5:56,5/9/25 6:00,100,180,TRUE,5/9/25 6:00,R_53rTTmk27hV5Yzv,0.8999999761581421,,0,0,,"Psychology,Other (please specify)",Public Policy,,,Postdoctoral fellow or researcher,,2022,Yes,4.66,21.131,21.799,8,A great deal of experience7,A great deal of experience7,4,5.943,11.447,11.861,4,2-3 times per week,1 time per day,Somewhat positive,5.114,14.778,15.534,6,0,0,2.864,0,100,61,49,26,79,74,57,7,72,70,,54,12.97,71.871,71.872,20,81,67,80,66,60,31,70,84,74,2.847,36.821,36.822,17,,Female,,White / Caucasian,Extremely Liberal,,1.461,10.181,10.182,6,1,180,EN,,
5/9/25 6:15,5/9/25 6:20,100,292,TRUE,5/9/25 6:20,R_72Yf6eXJVcL8kQ9,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2011,Yes,2.891,33.909,38.182,10,A great deal of experience7,2,2,4.052,29.635,30.288,10,1 time per month or less,1 time per week,Somewhat positive,9.619,27.336,28.04,9,0,0,6.261,0,63,71,42,32,27,20,67,19,50,51,No,42,4.782,105.12,105.678,40,69,72,84,69,58,35,35,84,49,2.782,53.501,55.725,23,None,Male,,White / Caucasian,2,No,1.703,12.22,13.657,9,1,292,EN,,
5/9/25 6:50,5/9/25 6:56,100,332,TRUE,5/9/25 6:56,R_5C4oUCOXSbafPdm,0.8999999761581421,,0,0,,Political Science,,,,"Professor, or equivalent",,1994,Yes,3.064,24.29,25.51,4,5,No experience at all1,2,10.329,21.518,23.041,3,Never,Never,Very negative,5.465,11.54,13.546,3,0,0,8.121,0,0,0,0,0,0,0,0,0,0,0,"I will never use AI for anything, ever. Fuck AI, especially the predictive AI you’re talking about.",0,10.944,112.449,114.665,16,100,100,100,100,100,75,100,100,100,12.789,81.896,81.899,17,,Male,,White / Caucasian,2,"I can’t stress enough how hostile I am to this technology. I will never use it, and will actively seek to undermine those who do.",2.061,15.996,51.431,5,1,332,EN,,
5/9/25 6:54,5/9/25 6:58,100,245,TRUE,5/9/25 6:58,R_6ZJRIPKgan7KkTa,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2019,Yes,2.99,19.973,20.301,6,5,2,6,10.685,15.115,16.056,3,1 time per month or less,2-3 times per week,Equally positive and negative,8.915,18.032,19.684,3,0,0,3.068,0,72,72,51,27,29,26,72,37,72,75,AI may be useful for replacing hand coding of qualitative data.,27,19.678,113.147,114.114,12,72,72,76,72,72,99,74,96,24,3.448,37.915,37.92,11,,Male,,White / Caucasian,2,,1.493,16.829,16.831,5,1,245,EN,,
5/9/25 7:00,5/9/25 7:03,100,183,TRUE,5/9/25 7:03,R_7rojoCKIoy48IO5,1,,0,0,,Political Science,,,,"Assistant Professor, or equivalent",,2015,Yes,1.932,22.369,23.457,6,A great deal of experience7,6,No experience at all1,5.07,14.789,16.35,4,Never,Never,Very negative,5.749,14.521,15.704,3,0,0,9.011,0,21,19,21,20,1,21,19,20,19,20,,7,9.156,58.044,58.054,12,90,89,85,87,88,85,87,88,89,7.088,34.893,34.896,10,,Male,,White / Caucasian,2,,2.342,12.377,12.378,4,1,183,EN,,
